software_string,type,cpe_part,vendor,product,cna_source,cpe_combined_score,vendor_similarity_score,product_similarity_score,vendor_simple_similarity,product_simple_similarity,vendor_product_count,vendor_vulnerability_count,product_vulnerability_count,recommender_level,recommender_order,recommender_type
Xerox:Sigma 9,HARDWARE,h,acer,chromebook_11_c730e,UNKNOWN,0.8945,0.007683326,-0.119328025,0.377964473,0.075809804,52,0,0,VENDOR,REJECT,hardware
Xerox:Sigma 9,HARDWARE,h,acer,chromebook_11_c771,UNKNOWN,0.8945,0.007683326,0.154803955,0.377964473,0.072168784,52,0,0,VENDOR,REJECT,hardware
Xerox:Sigma 9,HARDWARE,h,acer,chromebook_11_c771t,UNKNOWN,0.8868,0.007683326,0.438477546,0.377964473,0.071066905,52,0,0,VENDOR,REJECT,hardware
Xerox:Sigma 9,HARDWARE,h,axis,m3046-v_1.8mm,UNKNOWN,0.8904,-0.032342201,0.80871079,0.377964473,0.306186218,1758,0,0,VENDOR,REJECT,hardware
Xerox:Sigma 9,HARDWARE,o,axis,m3046-v_1.8mm_firmware,UNKNOWN,0.8838,-0.032342201,0.112524951,0.377964473,0.433012702,1758,0,0,VENDOR,REJECT,operatingsystem
Xerox:Sigma 9,HARDWARE,h,sick,icr890-3,SICK AG,0.8894,-0.02895878,0.602554656,0,0.3086067,149,67,1,VENDOR,REJECT,hardware
Apple:OS X Lion,SOFTWARE,o,emerson,x-stream_enhanced_xexf_firmware,ICS-CERT,0.8006,0.075640191,0.128767265,0.251976315,0.27691572,171,74,6,VENDOR,REJECT,operatingsystem
Apple:OS X Lion,SOFTWARE,o,emerson,x-stream_enhanced_xegp_firmware,ICS-CERT,0.8006,0.075640191,0.128767265,0.251976315,0.248069469,171,74,6,VENDOR,REJECT,operatingsystem
Apple:OS X Lion,SOFTWARE,o,emerson,x-stream_enhanced_xegk_firmware,ICS-CERT,0.8006,0.075640191,0.128767265,0.251976315,0.248069469,171,74,6,VENDOR,REJECT,operatingsystem
Apple:OS X Lion,SOFTWARE,o,emerson,x-stream_enhanced_xefd_firmware,ICS-CERT,0.8006,0.075640191,0.128767265,0.251976315,0.240771706,171,74,6,VENDOR,REJECT,operatingsystem
Xerox:Sigma 9,HARDWARE,h,bluecoat,proxysg_sg510-10,UNKNOWN,0.8876,0.036228245,0.533283187,0.267261242,0.348155312,222,0,0,VENDOR,REJECT,hardware
Xerox:Sigma 9,HARDWARE,h,bluecoat,proxysg_sg210-10,UNKNOWN,0.8876,0.036228245,0.533283187,0.267261242,0.348155312,222,0,0,VENDOR,REJECT,hardware
Xerox:Sigma 9,HARDWARE,h,bluecoat,proxysg_sg9000-10,UNKNOWN,0.8876,0.036228245,0.533283187,0.267261242,0.366617788,222,0,0,VENDOR,REJECT,hardware
Xerox:Sigma 9,HARDWARE,h,bluecoat,proxysg_sg810-10,UNKNOWN,0.8876,0.036228245,0.533283187,0.267261242,0.348155312,222,0,0,VENDOR,REJECT,hardware
Microsoft:Lumia 430,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.7602,0.050396025,-0.043477186,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 430,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.76,0.050396025,-0.110565118,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 430,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.7598,0.050396025,0.35432681,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 430,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.7576,0.050396025,0.290563726,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 430,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.7568,0.050396025,-0.24468633,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 430,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.7555,0.050396025,0.430922657,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 430,HARDWARE,a,microsoft,edge,Microsoft Corporation,0.7525,0.050396025,0.444627541,1,0,5032,16642,50,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.681,0.050396025,0.030387533,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,psexec,Microsoft Corporation,0.681,0.050396025,0.038646769,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.6808,0.050396025,0.04673682,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.6807,0.050396025,0.094158762,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,-,Microsoft Corporation,0.6807,0.050396025,0.001825015,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.6807,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.6807,0.050396025,-0.046472084,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.6801,0.050396025,-0.010347468,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.6782,0.050396025,0.016569784,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.6772,0.050396025,-0.035253936,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.6765,0.050396025,0.080222653,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.6725,0.050396025,-0.024877325,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 435,HARDWARE,a,microsoft,edge,Microsoft Corporation,0.671,0.050396025,0.015435897,1,0,5032,16642,50,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.7576,0.050396025,0.259371651,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.7572,0.050396025,0.485503445,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.7569,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,-,Microsoft Corporation,0.7569,0.050396025,-0.051467932,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,psexec,Microsoft Corporation,0.7567,0.050396025,-0.01268799,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.7565,0.050396025,-0.010085558,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.7564,0.050396025,-0.098417259,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.7555,0.050396025,0.285187184,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.7546,0.050396025,0.462751511,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.7534,0.050396025,-0.206340296,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.7512,0.050396025,0.151455637,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 532,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.7498,0.050396025,0.211164654,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.759,0.050396025,0.720592401,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.7587,0.050396025,0.41953032,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,-,Microsoft Corporation,0.7577,0.050396025,0.004663469,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.7577,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,psexec,Microsoft Corporation,0.7577,0.050396025,0.125514482,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.7573,0.050396025,-0.007036943,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.7571,0.050396025,-0.214761641,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.7565,0.050396025,0.334837852,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.7565,0.050396025,0.70546281,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.754,0.050396025,-0.31583921,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.7533,0.050396025,0.20387867,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.7512,0.050396025,0.294038225,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 535,HARDWARE,a,microsoft,edge,Microsoft Corporation,0.7482,0.050396025,0.411563421,1,0,5032,16642,50,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.758,0.050396025,0.208167649,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.7578,0.050396025,0.487727338,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.7572,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,-,Microsoft Corporation,0.7572,0.050396025,-0.020341535,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,psexec,Microsoft Corporation,0.7571,0.050396025,0.043757917,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.7568,0.050396025,-0.044427466,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.7567,0.050396025,-0.078117213,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.7559,0.050396025,0.242734582,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.7552,0.050396025,0.485518924,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.7537,0.050396025,-0.196612987,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.7518,0.050396025,0.147587569,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 540,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.75,0.050396025,0.135357121,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.7589,0.050396025,0.853640631,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.7568,0.050396025,0.511576334,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.7566,0.050396025,0.797744354,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,psexec,Microsoft Corporation,0.7555,0.050396025,0.226690054,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,-,Microsoft Corporation,0.7552,0.050396025,-0.028333149,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.7552,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.7547,0.050396025,-0.073781654,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.7546,0.050396025,0.307882282,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.7544,0.050396025,0.295716029,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.7543,0.050396025,-0.301362987,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.7515,0.050396025,0.472633379,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.751,0.050396025,-0.362210111,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 550,HARDWARE,a,microsoft,edge,Microsoft Corporation,0.7501,0.050396025,0.602787369,1,0,5032,16642,50,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.7601,0.050396025,0.559702657,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.7593,0.050396025,0.206226219,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,psexec,Microsoft Corporation,0.7585,0.050396025,0.19983846,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,-,Microsoft Corporation,0.7584,0.050396025,0.073749404,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.7584,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.7579,0.050396025,-0.003399703,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.7578,0.050396025,0.562433009,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.7576,0.050396025,-0.179759844,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.7575,0.050396025,0.325453176,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.7552,0.050396025,0.344201997,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.7547,0.050396025,0.606316463,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.7547,0.050396025,-0.186494231,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 640,HARDWARE,a,microsoft,edge,Microsoft Corporation,0.7515,0.050396025,0.555109786,1,0,5032,16642,50,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.7603,0.050396025,0.844886772,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.758,0.050396025,0.447144453,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.7579,0.050396025,0.7647908,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,psexec,Microsoft Corporation,0.7569,0.050396025,0.281635704,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,-,Microsoft Corporation,0.7565,0.050396025,0.000149406,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.7565,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.7562,0.050396025,0.333831898,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.756,0.050396025,-0.058293427,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.7558,0.050396025,0.307439216,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.7556,0.050396025,-0.234390667,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.7536,0.050396025,0.556416611,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.7524,0.050396025,-0.326175844,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 650,HARDWARE,a,microsoft,edge,Microsoft Corporation,0.7519,0.050396025,0.629195582,1,0,5032,16642,50,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.7578,0.050396025,0.106881251,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.7573,0.050396025,0.296988665,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.7572,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,-,Microsoft Corporation,0.7572,0.050396025,-0.050834046,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,psexec,Microsoft Corporation,0.757,0.050396025,-0.098279878,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.7567,0.050396025,0.025489095,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.7567,0.050396025,-0.06400023,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.7559,0.050396025,0.255513902,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.7546,0.050396025,0.280598095,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,grpconv,Microsoft Corporation,0.7538,0.050396025,-0.117282042,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,wordperfect_converter,Microsoft Corporation,0.7512,0.050396025,0.163700203,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950,HARDWARE,a,microsoft,bond,Microsoft Corporation,0.7502,0.050396025,0.202408972,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 950 XL,HARDWARE,a,microsoft,groove,Microsoft Corporation,0.6491,0.050396025,0.580667194,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950 XL,HARDWARE,a,microsoft,jet,Microsoft Corporation,0.6486,0.050396025,0.571773659,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950 XL,HARDWARE,a,microsoft,webtv,Microsoft Corporation,0.6477,0.050396025,0.250026849,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950 XL,HARDWARE,a,microsoft,onenote,Microsoft Corporation,0.6469,0.050396025,-0.061072766,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950 XL,HARDWARE,a,microsoft,-,Microsoft Corporation,0.6459,0.050396025,0.068904714,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950 XL,HARDWARE,a,microsoft,powertoys,Microsoft Corporation,0.6459,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Lumia 950 XL,HARDWARE,a,microsoft,skype,Microsoft Corporation,0.6451,0.050396025,0.36258704,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Lumia 950 XL,HARDWARE,a,microsoft,teredo,Microsoft Corporation,0.6445,0.050396025,-0.037611826,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Mouse,HARDWARE,a,microsoft,clip_art,Microsoft Corporation,0.9756,0.050396025,0.672114981,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Mouse,HARDWARE,a,microsoft,bing,Microsoft Corporation,0.9647,0.050396025,0.610643292,1,0,5032,16642,1,PRODUCT,REJECT,application
Microsoft:Mouse,HARDWARE,a,microsoft,cabarc,Microsoft Corporation,0.964,0.050396025,0.423375098,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:RoundTable,HARDWARE,a,microsoft,-,Microsoft Corporation,0.8517,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:RoundTable,HARDWARE,a,microsoft,iis,Microsoft Corporation,0.8507,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:PixelSense,HARDWARE,a,microsoft,-,Microsoft Corporation,1,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:PixelSense,HARDWARE,a,microsoft,cabarc,Microsoft Corporation,0.9992,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:PixelSense,HARDWARE,a,microsoft,orca,Microsoft Corporation,0.9987,0.050396025,0,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Venus,HARDWARE,a,microsoft,cabarc,Microsoft Corporation,0.8316,0.050396025,0.420438509,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Venus,HARDWARE,a,microsoft,hotmail,Microsoft Corporation,0.8315,0.050396025,0.455868152,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Venus,HARDWARE,a,microsoft,ampx,Microsoft Corporation,0.8311,0.050396025,0.457073613,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Venus,HARDWARE,a,microsoft,photodraw,Microsoft Corporation,0.8309,0.050396025,0.444411789,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Venus,HARDWARE,a,microsoft,-,Microsoft Corporation,0.8302,0.050396025,0.093786475,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Venus,HARDWARE,a,microsoft,orca,Microsoft Corporation,0.8292,0.050396025,0.545222709,1,0,5032,16642,0,PRODUCT,REJECT,application
Microsoft:Venus,HARDWARE,a,microsoft,capicom,Microsoft Corporation,0.8286,0.050396025,0.096829293,1,0,5032,16642,0,PRODUCT,REJECT,application
Oracle:Exadata,HARDWARE,a,oracle,-,Oracle,1,0.242596053,0,1,0,7570,4455,0,PRODUCT,REJECT,application
Oracle:Exadata,HARDWARE,a,oracle,jsp,Oracle,0.9999,0.242596053,0,1,0,7570,4455,0,PRODUCT,REJECT,application
Oracle:Exadata,HARDWARE,o,oracle,sunos,Oracle,0.9997,0.242596053,0,1,0,7570,4455,0,PRODUCT,REJECT,operatingsystem
Oracle:Exadata,HARDWARE,a,oracle,sysfw,Oracle,0.9995,0.242596053,0,1,0,7570,4455,0,PRODUCT,REJECT,application
Oracle:Exadata,HARDWARE,a,oracle,micros_c2,Oracle,0.9962,0.242596053,0,1,0,7570,4455,0,PRODUCT,REJECT,application
Oracle:Exadata,HARDWARE,a,oracle,workflow,Oracle,0.9861,0.242596053,0,1,0,7570,4455,2,PRODUCT,REJECT,application
Oracle:Exalogic,HARDWARE,a,oracle,-,Oracle,1,0.242596053,0,1,0,7570,4455,0,PRODUCT,REJECT,application
Oracle:Exalogic,HARDWARE,a,oracle,jsp,Oracle,0.9999,0.242596053,0,1,0,7570,4455,0,PRODUCT,REJECT,application
Oracle:Exalogic,HARDWARE,a,oracle,sysfw,Oracle,0.9995,0.242596053,0,1,0,7570,4455,0,PRODUCT,REJECT,application
Xerox:820,HARDWARE,h,xerox,workcentre_pro,UNKNOWN,0.9988,0.005738661,0.424025859,1,0,529,196,0,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,h,xerox,copycentre_c65,UNKNOWN,0.9983,0.005738661,0.29623883,1,0,529,196,0,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,h,xerox,docucolor_4lp,UNKNOWN,0.9983,0.005738661,-0.08525978,1,0,529,196,0,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,h,xerox,docutech_6115,UNKNOWN,0.9983,0.005738661,0.19586729,1,0,529,196,0,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,h,xerox,versalink_b615,UNKNOWN,0.9983,0.005738661,0,1,0,529,196,0,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,a,xerox,-,UNKNOWN,0.9983,0.005738661,0.060028246,1,0,529,196,0,PRODUCT,REJECT,application
Xerox:820,HARDWARE,h,xerox,workcentre,UNKNOWN,0.9979,0.005738661,0.062682492,1,0,529,196,0,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,h,xerox,workcentre_5135,UNKNOWN,0.9979,0.005738661,0.071165552,1,0,529,196,0,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,h,xerox,workcentre_3655i,UNKNOWN,0.9979,0.005738661,0.684970028,1,0,529,196,2,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,h,xerox,workcentre_5945,UNKNOWN,0.9979,0.005738661,0.21667387,1,0,529,196,2,PRODUCT,REJECT,hardware
Xerox:820,HARDWARE,h,xerox,workcentre_7755,UNKNOWN,0.9979,0.005738661,0,1,0,529,196,0,PRODUCT,REJECT,hardware
